Datetime,Close,High,Low,Open,Volume,Ticker
2026-07-17 10:46:00,333.42999267578125,333.4599914550781,333.260009765625,333.3450012207031,123327,AAPL
2026-07-17 10:47:00,333.1499938964844,333.5899963378906,333.1499938964844,333.42999267578125,152500,AAPL
2026-07-17 10:48:00,332.8299865722656,333.19000244140625,332.70001220703125,333.1400146484375,101062,AAPL
2026-07-17 10:49:00,332.5899963378906,332.9549865722656,332.3800964355469,332.8399963378906,84529,AAPL
2026-07-17 10:50:00,332.1700134277344,332.6099853515625,332.05999755859375,332.6099853515625,108180,AAPL
2026-07-17 10:51:00,332.43499755859375,332.45001220703125,332.0899963378906,332.1549987792969,107919,AAPL
2026-07-17 10:52:00,332.3299865722656,332.5400085449219,332.2500915527344,332.43499755859375,95859,AAPL
2026-07-17 10:53:00,332.0950012207031,332.42999267578125,332.0801086425781,332.32000732421875,65629,AAPL
2026-07-17 10:54:00,332.80999755859375,332.8599853515625,331.9100036621094,332.1000061035156,103014,AAPL
2026-07-17 10:55:00,333.1694030761719,333.23968505859375,332.760009765625,332.760009765625,100906,AAPL
2026-07-17 10:56:00,332.8900146484375,333.32000732421875,332.7699890136719,333.17999267578125,66223,AAPL
2026-07-17 10:57:00,332.69000244140625,333.010009765625,332.6499938964844,332.8999938964844,85423,AAPL
2026-07-17 10:58:00,333.010009765625,333.0150146484375,332.7200012207031,332.7200012207031,63210,AAPL
2026-07-17 10:59:00,333.1700134277344,333.1700134277344,332.885009765625,333.0199890136719,64109,AAPL
2026-07-17 11:00:00,332.82000732421875,333.239990234375,332.80999755859375,333.17999267578125,75061,AAPL
2026-07-17 11:01:00,332.760009765625,332.9200134277344,332.6449890136719,332.80999755859375,58583,AAPL
2026-07-17 11:02:00,332.705810546875,332.7499084472656,332.5799865722656,332.7300109863281,54964,AAPL
2026-07-17 11:03:00,332.81500244140625,332.89990234375,332.510009765625,332.67999267578125,60472,AAPL
2026-07-17 11:04:00,332.9200134277344,332.9599914550781,332.7449951171875,332.8399963378906,49246,AAPL
2026-07-17 11:05:00,333.3299865722656,333.3399963378906,332.79998779296875,332.9200134277344,97959,AAPL
2026-07-17 11:06:00,333.2200012207031,333.3900146484375,333.1199951171875,333.32000732421875,113258,AAPL
2026-07-17 11:07:00,333.20001220703125,333.3999938964844,333.1700134277344,333.239990234375,76703,AAPL
2026-07-17 11:08:00,333.42498779296875,333.42498779296875,333.17999267578125,333.20001220703125,45670,AAPL
2026-07-17 11:09:00,333.30999755859375,333.4399108886719,333.25,333.42498779296875,108789,AAPL
2026-07-17 11:10:00,333.375,333.3800048828125,333.19000244140625,333.31500244140625,89456,AAPL
2026-07-17 11:11:00,333.4599914550781,333.5450134277344,333.1499938964844,333.3800048828125,159527,AAPL
2026-07-17 11:12:00,333.760009765625,333.9800109863281,333.44000244140625,333.4700012207031,191981,AAPL
2026-07-17 11:13:00,333.82000732421875,333.9366149902344,333.6499938964844,333.7409973144531,62436,AAPL
2026-07-17 11:14:00,333.80499267578125,333.989990234375,333.57000732421875,333.82000732421875,88146,AAPL
2026-07-17 11:15:00,333.760009765625,333.8599853515625,333.625,333.7699890136719,55297,AAPL
2026-07-17 11:16:00,333.82000732421875,333.95001220703125,333.69000244140625,333.7799987792969,61044,AAPL
2026-07-17 11:17:00,333.739990234375,333.79998779296875,333.5799865722656,333.79998779296875,88637,AAPL
2026-07-17 11:18:00,333.6400146484375,333.77508544921875,333.5220031738281,333.7300109863281,76469,AAPL
2026-07-17 11:19:00,333.7300109863281,333.8800048828125,333.5899963378906,333.6199951171875,63109,AAPL
2026-07-17 11:20:00,333.9200134277344,333.97918701171875,333.5899963378906,333.739990234375,83771,AAPL
2026-07-17 11:21:00,334.04998779296875,334.17999267578125,333.9049987792969,333.9100036621094,170413,AAPL
2026-07-17 11:22:00,334.05999755859375,334.1700134277344,333.94000244140625,334.07000732421875,77251,AAPL
2026-07-17 11:23:00,333.6000061035156,334.0799865722656,333.43218994140625,334.07000732421875,162170,AAPL
2026-07-17 11:24:00,333.5450134277344,333.6199951171875,333.3699951171875,333.58990478515625,61788,AAPL
2026-07-17 11:25:00,334.2200012207031,334.25,333.5299987792969,333.54998779296875,110380,AAPL
2026-07-17 11:26:00,334.3500061035156,334.4200134277344,334.1199951171875,334.25,103824,AAPL
2026-07-17 11:27:00,334.3299865722656,334.3900146484375,334.2200012207031,334.3550109863281,97398,AAPL
2026-07-17 11:28:00,334.55999755859375,334.7300109863281,334.239990234375,334.30999755859375,128874,AAPL
2026-07-17 11:29:00,334.6549987792969,334.7666931152344,334.44000244140625,334.56610107421875,87726,AAPL
2026-07-17 11:30:00,334.8500061035156,334.8699035644531,334.6400146484375,334.6698913574219,108635,AAPL
2026-07-17 11:31:00,334.69500732421875,334.8561096191406,334.610107421875,334.84991455078125,76235,AAPL
2026-07-17 11:32:00,334.4700012207031,334.7799987792969,334.239990234375,334.69500732421875,175217,AAPL
2026-07-17 11:33:00,334.2650146484375,334.57989501953125,334.2200012207031,334.4700012207031,74080,AAPL
2026-07-17 11:34:00,334.010009765625,334.3999938964844,333.90008544921875,334.239990234375,105944,AAPL
2026-07-17 11:35:00,333.7200012207031,334.0754089355469,333.510009765625,334.0000915527344,107125,AAPL
2026-07-17 11:36:00,333.7099914550781,333.75,333.3869934082031,333.7099914550781,72215,AAPL
2026-07-17 11:37:00,333.82501220703125,333.9700012207031,333.69000244140625,333.70001220703125,116708,AAPL
2026-07-17 11:38:00,333.8500061035156,333.92999267578125,333.7250061035156,333.82501220703125,86669,AAPL
2026-07-17 11:39:00,333.69000244140625,333.8800048828125,333.4599914550781,333.8550109863281,112597,AAPL
2026-07-17 11:40:00,333.2950134277344,333.760009765625,333.2099914550781,333.739990234375,104658,AAPL
2026-07-17 11:41:00,333.625,333.760009765625,333.2699890136719,333.29071044921875,94606,AAPL
2026-07-17 11:42:00,333.7651062011719,334.0,333.6099853515625,333.6300048828125,60266,AAPL
2026-07-17 11:43:00,333.82501220703125,333.94000244140625,333.7300109863281,333.7650146484375,55342,AAPL
2026-07-17 11:44:00,333.7099914550781,333.8699951171875,333.5849914550781,333.79998779296875,46068,AAPL
2026-07-17 11:45:00,333.2239074707031,333.739990234375,333.2200012207031,333.739990234375,66801,AAPL
2026-07-17 11:46:00,333.2250061035156,333.44000244140625,332.8500061035156,333.239990234375,239971,AAPL
2026-07-17 11:47:00,333.5,333.5625,333.2300109863281,333.2300109863281,80405,AAPL
2026-07-17 11:48:00,333.5,333.5299987792969,333.2799987792969,333.510009765625,70025,AAPL
2026-07-17 11:49:00,333.57000732421875,333.635009765625,333.3399963378906,333.5400085449219,53007,AAPL
2026-07-17 11:50:00,333.19000244140625,333.5799865722656,333.07000732421875,333.5799865722656,79261,AAPL
2026-07-17 11:51:00,333.2799987792969,333.30499267578125,333.1199951171875,333.17999267578125,62086,AAPL
2026-07-17 11:52:00,333.1499938964844,333.3299865722656,333.0849914550781,333.2799987792969,50972,AAPL
2026-07-17 11:53:00,332.9649963378906,333.2149963378906,332.9200134277344,333.1700134277344,128218,AAPL
2026-07-17 11:54:00,333.1099853515625,333.1099853515625,332.80010986328125,332.9750061035156,79060,AAPL
2026-07-17 11:55:00,332.9049987792969,333.125,332.69000244140625,333.1099853515625,60776,AAPL
2026-07-17 11:56:00,332.56060791015625,332.9100036621094,332.55499267578125,332.9049987792969,65894,AAPL
2026-07-17 11:57:00,332.4150085449219,332.7699890136719,332.3699951171875,332.55999755859375,149341,AAPL
2026-07-17 11:58:00,332.2250061035156,332.510009765625,332.04998779296875,332.42999267578125,137800,AAPL
2026-07-17 11:59:00,332.3500061035156,332.43499755859375,332.0199890136719,332.2200012207031,192315,AAPL
2026-07-17 12:00:00,332.0,332.375,331.9530029296875,332.3699951171875,190905,AAPL
2026-07-17 12:01:00,331.3699951171875,332.0375061035156,331.1700134277344,331.9800109863281,235371,AAPL
2026-07-17 12:02:00,331.385009765625,331.5299072265625,331.22039794921875,331.375,93822,AAPL
2026-07-17 12:03:00,331.1600036621094,331.510009765625,331.0799865722656,331.3800048828125,190402,AAPL
2026-07-17 12:04:00,330.8299865722656,331.2250061035156,330.6600036621094,331.1499938964844,291506,AAPL
2026-07-17 12:05:00,330.8500061035156,330.9700012207031,330.54998779296875,330.81829833984375,270499,AAPL
2026-07-17 12:06:00,330.260009765625,330.8550109863281,330.05999755859375,330.8299865722656,123441,AAPL
2026-07-17 12:07:00,330.1499938964844,330.4849853515625,330.05999755859375,330.260009765625,117894,AAPL
2026-07-17 12:08:00,330.1700134277344,330.40008544921875,330.0299987792969,330.1200866699219,97570,AAPL
2026-07-17 12:09:00,330.57000732421875,330.5899963378906,330.0,330.17498779296875,104490,AAPL
2026-07-17 12:10:00,330.5199890136719,330.7300109863281,330.4200134277344,330.54998779296875,107051,AAPL
2026-07-17 12:11:00,330.07501220703125,330.5899963378906,330.05999755859375,330.5299987792969,78787,AAPL
2026-07-17 12:12:00,330.385009765625,330.6000061035156,330.0400085449219,330.05999755859375,109690,AAPL
2026-07-17 12:13:00,330.2298889160156,330.409912109375,330.1600036621094,330.3851013183594,65144,AAPL
2026-07-17 12:14:00,330.30499267578125,330.3399963378906,330.0450134277344,330.20098876953125,81709,AAPL
2026-07-17 12:15:00,330.44000244140625,330.5799865722656,330.30999755859375,330.3399963378906,102557,AAPL
2026-07-17 12:16:00,330.8900146484375,330.989990234375,330.42010498046875,330.44000244140625,88473,AAPL
2026-07-17 12:17:00,330.79010009765625,330.9200134277344,330.625,330.9200134277344,90892,AAPL
2026-07-17 12:18:00,330.885009765625,331.07000732421875,330.7900085449219,330.7900085449219,105118,AAPL
2026-07-17 12:19:00,330.7799987792969,330.8851013183594,330.7349853515625,330.8851013183594,51706,AAPL
2026-07-17 12:20:00,330.95001220703125,331.05999755859375,330.7749938964844,330.7749938964844,90761,AAPL
2026-07-17 12:21:00,330.80999755859375,331.0400085449219,330.7799987792969,330.9588928222656,73762,AAPL
2026-07-17 12:22:00,330.70001220703125,330.87249755859375,330.6000061035156,330.80999755859375,56012,AAPL
2026-07-17 12:23:00,330.5899963378906,330.8399963378906,330.43011474609375,330.69000244140625,72965,AAPL
2026-07-17 12:24:00,330.55999755859375,330.6498107910156,330.3900146484375,330.5799865722656,60213,AAPL
2026-07-17 12:25:00,331.1300048828125,331.20001220703125,330.4400939941406,330.5450134277344,81612,AAPL
2026-07-17 12:26:00,331.2349853515625,331.2699890136719,330.9100036621094,331.135009765625,75619,AAPL
2026-07-17 12:27:00,331.65899658203125,331.79998779296875,331.2099914550781,331.2200012207031,96543,AAPL
2026-07-17 12:28:00,331.5101013183594,331.80499267578125,331.4599914550781,331.6499938964844,80020,AAPL
2026-07-17 12:29:00,331.7449951171875,331.92498779296875,331.5201110839844,331.5201110839844,56071,AAPL
2026-07-17 12:30:00,331.6549987792969,331.82000732421875,331.4800109863281,331.7200012207031,71515,AAPL
2026-07-17 12:31:00,331.864990234375,331.9200134277344,331.6499938964844,331.6499938964844,52501,AAPL
2026-07-17 12:32:00,332.1050109863281,332.260009765625,331.8599853515625,331.8800048828125,90548,AAPL
2026-07-17 12:33:00,332.1400146484375,332.20001220703125,331.875,332.1000061035156,46927,AAPL
2026-07-17 12:34:00,331.9700012207031,332.18499755859375,331.885009765625,332.1571960449219,100892,AAPL
2026-07-17 12:35:00,331.8349914550781,332.0299987792969,331.8229064941406,331.9800109863281,98503,AAPL
2026-07-17 12:36:00,331.6524963378906,331.8699951171875,331.6000061035156,331.8349914550781,114420,AAPL
2026-07-17 12:37:00,331.78009033203125,331.92999267578125,331.6449890136719,331.6449890136719,101602,AAPL
2026-07-17 12:38:00,331.8500061035156,331.8500061035156,331.6700134277344,331.7850036621094,34520,AAPL
2026-07-17 12:39:00,332.1300048828125,332.1300048828125,331.8599853515625,331.8599853515625,36890,AAPL
2026-07-17 12:40:00,331.9831848144531,332.1199951171875,331.8699951171875,332.1199951171875,28720,AAPL
2026-07-17 12:41:00,332.07501220703125,332.0751037597656,331.8901062011719,331.9849853515625,29363,AAPL
2026-07-17 12:42:00,332.1700134277344,332.1700134277344,331.92999267578125,332.0849914550781,27028,AAPL
2026-07-17 12:43:00,332.25,332.3699951171875,332.1499938964844,332.1614074707031,61423,AAPL
2026-07-17 12:44:00,332.2550048828125,332.2550048828125,332.1000061035156,332.2250061035156,33575,AAPL
2026-07-17 12:45:00,331.9599914550781,332.2749938964844,331.9599914550781,332.2650146484375,75345,AAPL
2026-07-17 12:46:00,331.82501220703125,331.9796142578125,331.7900085449219,331.94000244140625,30013,AAPL
2026-07-17 12:47:00,331.9100036621094,331.92999267578125,331.79998779296875,331.8299865722656,82051,AAPL
2026-07-17 12:48:00,332.114990234375,332.19000244140625,331.8700866699219,331.92498779296875,97672,AAPL
2026-07-17 12:49:00,331.7925109863281,332.2049865722656,331.7900085449219,332.1199951171875,51594,AAPL
2026-07-17 12:50:00,331.70001220703125,331.90380859375,331.6200866699219,331.80999755859375,45631,AAPL
2026-07-17 12:51:00,332.6499938964844,333.1000061035156,331.6600036621094,331.67999267578125,533739,AAPL
2026-07-17 12:52:00,332.6499938964844,333.5,331.9200134277344,332.6400146484375,315242,AAPL
2026-07-17 12:53:00,332.7449951171875,333.039794921875,332.5,332.6449890136719,235203,AAPL
2026-07-17 12:54:00,332.0899963378906,332.7698974609375,332.0899963378906,332.7300109863281,87175,AAPL
2026-07-17 12:55:00,331.6600036621094,332.2300109863281,331.6600036621094,332.04998779296875,92242,AAPL
2026-07-17 12:56:00,331.6300048828125,331.7799987792969,331.4200134277344,331.70001220703125,58712,AAPL
2026-07-17 12:57:00,331.2699890136719,331.7300109863281,331.2200012207031,331.6499938964844,88948,AAPL
2026-07-17 12:58:00,330.5899963378906,331.2699890136719,330.5570068359375,331.2699890136719,57383,AAPL
2026-07-17 12:59:00,330.5101013183594,330.75,330.45001220703125,330.6099853515625,76832,AAPL
2026-07-17 13:00:00,330.590087890625,330.739990234375,330.2900085449219,330.510009765625,115130,AAPL
2026-07-17 13:01:00,330.3999938964844,330.79998779296875,330.3999938964844,330.625,69730,AAPL
2026-07-17 13:02:00,330.2950134277344,330.4700012207031,330.2347106933594,330.4200134277344,77678,AAPL
2026-07-17 13:03:00,330.1700134277344,330.4100036621094,330.1499938964844,330.2799987792969,98750,AAPL
2026-07-17 13:04:00,330.0199890136719,330.20001220703125,329.8900146484375,330.1886901855469,240208,AAPL
2026-07-17 13:05:00,330.0899963378906,330.1650085449219,329.70001220703125,330.0199890136719,110577,AAPL
2026-07-17 13:06:00,330.1449890136719,330.29998779296875,329.8114929199219,330.1199951171875,82084,AAPL
2026-07-17 13:07:00,330.29998779296875,330.3450012207031,330.0050048828125,330.1300048828125,54214,AAPL
2026-07-17 13:08:00,330.1600036621094,330.32000732421875,330.114990234375,330.32000732421875,74600,AAPL
2026-07-17 13:09:00,330.2900085449219,330.3900146484375,330.0400085449219,330.1300048828125,110546,AAPL
2026-07-17 13:10:00,330.2149963378906,330.32000732421875,330.1099853515625,330.2699890136719,276108,AAPL
2026-07-17 13:11:00,329.9549865722656,330.32000732421875,329.92999267578125,330.2099914550781,94317,AAPL
2026-07-17 13:12:00,329.6600036621094,330.2099914550781,329.6400146484375,329.9549865722656,162426,AAPL
2026-07-17 13:13:00,329.55999755859375,329.7699890136719,329.4200134277344,329.6499938964844,103600,AAPL
2026-07-17 13:14:00,329.4849853515625,329.6600036621094,329.4700012207031,329.55999755859375,94209,AAPL
2026-07-17 13:15:00,329.6300048828125,329.69000244140625,329.2799987792969,329.4849853515625,84376,AAPL
2026-07-17 13:16:00,330.1199951171875,330.159912109375,329.68011474609375,329.68499755859375,374216,AAPL
2026-07-17 13:17:00,329.87200927734375,330.2099914550781,329.8349914550781,330.1499938964844,63380,AAPL
2026-07-17 13:18:00,329.6553955078125,329.989990234375,329.6300048828125,329.84100341796875,50551,AAPL
2026-07-17 13:19:00,329.6300048828125,329.79998779296875,329.6199951171875,329.67999267578125,52074,AAPL
2026-07-17 13:20:00,329.3500061035156,329.6549987792969,329.3500061035156,329.5989074707031,61624,AAPL
2026-07-17 13:21:00,329.3299865722656,329.4100036621094,329.1600036621094,329.3800048828125,80919,AAPL
2026-07-17 13:22:00,329.32000732421875,329.44000244140625,329.2300109863281,329.3299865722656,53849,AAPL
2026-07-17 13:23:00,329.2619934082031,329.489990234375,329.260009765625,329.32000732421875,53552,AAPL
2026-07-17 13:24:00,329.3599853515625,329.5199890136719,329.2699890136719,329.2699890136719,132239,AAPL
2026-07-17 13:25:00,330.3500061035156,330.364990234375,329.3599853515625,329.3599853515625,167825,AAPL
2026-07-17 13:26:00,330.79998779296875,330.8500061035156,330.2900085449219,330.3699951171875,298851,AAPL
2026-07-17 13:27:00,330.4750061035156,330.8399963378906,330.44500732421875,330.8031921386719,72139,AAPL
2026-07-17 13:28:00,330.5,330.5150146484375,330.3299865722656,330.4898986816406,48058,AAPL
2026-07-17 13:29:00,330.5400085449219,330.57000732421875,330.4100036621094,330.4800109863281,60310,AAPL
2026-07-17 13:30:00,330.7200012207031,330.7200012207031,330.45001220703125,330.51080322265625,58275,AAPL
2026-07-17 13:31:00,330.5201110839844,330.739990234375,330.4800109863281,330.70001220703125,46967,AAPL
2026-07-17 13:32:00,330.2200927734375,330.56988525390625,330.2200012207031,330.53009033203125,55552,AAPL
2026-07-17 13:33:00,330.2449951171875,330.4700012207031,330.2200012207031,330.2200012207031,38415,AAPL
2026-07-17 13:34:00,330.32501220703125,330.45001220703125,330.1400146484375,330.2449951171875,40104,AAPL
2026-07-17 13:35:00,330.17999267578125,330.3500061035156,330.0799865722656,330.3299865722656,44902,AAPL
2026-07-17 13:36:00,330.2950134277344,330.44500732421875,330.1449890136719,330.1499938964844,73079,AAPL
2026-07-17 13:37:00,330.6099853515625,330.7251892089844,330.30999755859375,330.32000732421875,52717,AAPL
2026-07-17 13:38:00,330.30999755859375,330.67999267578125,330.25,330.614990234375,73666,AAPL
2026-07-17 13:39:00,330.4599914550781,330.4700012207031,330.1400146484375,330.30999755859375,41730,AAPL
2026-07-17 13:40:00,330.4800109863281,330.5299072265625,330.2900085449219,330.45001220703125,45355,AAPL
2026-07-17 13:41:00,330.6499938964844,330.70001220703125,330.3399963378906,330.4800109863281,54224,AAPL
2026-07-17 13:42:00,330.70001220703125,330.82000732421875,330.56500244140625,330.6300048828125,115364,AAPL
2026-07-17 13:43:00,330.80999755859375,330.8699951171875,330.6000061035156,330.69000244140625,55080,AAPL
2026-07-17 13:44:00,330.8800964355469,330.92999267578125,330.7699890136719,330.80999755859375,47929,AAPL
2026-07-17 13:45:00,330.92999267578125,330.968994140625,330.77349853515625,330.8900146484375,45607,AAPL
2026-07-17 13:46:00,330.80999755859375,330.9849853515625,330.739990234375,330.92999267578125,63205,AAPL
2026-07-17 13:47:00,330.69000244140625,330.8800048828125,330.6499938964844,330.82000732421875,62441,AAPL
2026-07-17 13:48:00,330.7149963378906,330.82000732421875,330.6099853515625,330.69500732421875,43925,AAPL
2026-07-17 13:49:00,330.7950134277344,330.79998779296875,330.6401062011719,330.70001220703125,45670,AAPL
2026-07-17 13:50:00,330.69000244140625,330.82000732421875,330.6400146484375,330.7950134277344,72941,AAPL
2026-07-17 13:51:00,330.54998779296875,330.7099914550781,330.510009765625,330.69000244140625,37118,AAPL
2026-07-17 13:52:00,330.6098937988281,330.7699890136719,330.55999755859375,330.55999755859375,45202,AAPL
2026-07-17 13:53:00,330.7349853515625,330.82000732421875,330.4599914550781,330.6000061035156,43653,AAPL
2026-07-17 13:54:00,330.80999755859375,330.8500061035156,330.7200012207031,330.7300109863281,48324,AAPL
2026-07-17 13:55:00,331.2099914550781,331.2099914550781,330.79998779296875,330.82000732421875,94542,AAPL
2026-07-17 13:56:00,331.4599914550781,331.5799865722656,331.17999267578125,331.19000244140625,339500,AAPL
